Acc_X_RMS,Acc_X_absMax,Acc_X_kurtosis,Acc_X_abs_energy,Acc_X_crest_factor,Acc_X_peak_to_peak,Acc_X_shape_factor,Acc_X_impuls_factor,Acc_X_std,Acc_X_max,Messfahrt_ID,Pruefling_ID,Status
0.10436175948187146,0.5078125,1.3861708186701662,28.75323486328125,4.267008358337947,0.953125,1.4182958280359543,6.051880152825257,0.10400088565354206,0.4453125,29,101,OK
0.10475037686614061,0.6171875,1.6110388016182773,28.9677734375,5.891983575282954,1.1171875,1.4281145546117258,8.41442749939482,0.10430389674667752,0.6171875,30,101,OK
0.1143328321850178,0.5859375,1.9059169690321456,34.51007080078125,4.783184231061694,1.1328125,1.441133598864606,6.893207504942371,0.11366997250289505,0.546875,31,101,OK
0.11144228430501499,0.53125,2.4782973236266317,32.78717041015625,4.486627343634768,1.03125,1.4552914446168668,6.529350388375777,0.1108808866911294,0.5,32,101,OK
0.10070914623223062,0.6015625,2.2001397286613606,26.7757568359375,5.97326581056327,1.109375,1.4433639280174473,8.621596403426922,0.1003968967384306,0.6015625,33,101,OK
0.10136095514391637,0.4609375,1.58173033397998,27.12347412109375,4.547485758648805,0.875,1.4330736773453923,6.516882138822644,0.10101537870266214,0.4609375,34,101,OK
0.11744497047260509,0.5078125,2.048048932962609,36.41436767578125,4.323833519277447,0.9921875,1.4737645074864536,6.3723123769913474,0.11727643525652354,0.5078125,35,101,OK
0.10783687914003888,0.4375,1.456960960192685,30.70001220703125,3.984606225871951,0.8671875,1.4410660892554252,5.742080911140111,0.10746959439430669,0.4296875,36,101,OK
0.11176730889351666,0.5859375,1.8019739679033426,32.97869873046875,5.24247658640718,1.09375,1.4434706295164208,7.567360978406269,0.1114129919673616,0.5859375,37,101,OK
0.11359093885245469,0.8046875,2.9086150099245396,34.06365966796875,4.195427072039748,1.28125,1.4856465555993918,6.232921778844293,0.11313781771486217,0.4765625,38,101,OK
0.10777039708888313,0.484375,1.6592251180535307,30.66217041015625,4.494508817672018,0.96875,1.4448630265532787,6.49394961317199,0.10724835497636358,0.484375,39,101,OK
0.1082421761797644,0.515625,1.4975663021811334,30.93121337890625,4.041862566338439,0.953125,1.4270686346481207,5.768015293979946,0.10795201375690101,0.4375,40,101,OK
0.15238517429233434,0.75,1.7385083920062385,61.3040771484375,3.8963764208515155,1.34375,1.4620669533465536,5.696763202725724,0.1523243849360219,0.59375,41,101,OK
0.11126102776011135,0.5,1.6340049378189594,32.68060302734375,4.142847763314053,0.9609375,1.4570912878617537,6.0365073828624585,0.1108492236417803,0.4609375,42,101,OK
0.13051104136170896,0.6796875,2.9080562182058936,44.96746826171875,5.207892703240782,1.2578125,1.5020704709290793,7.8226218453049965,0.13010570435064261,0.6796875,43,101,OK
0.11289517134601346,0.4921875,1.6303294680251712,33.64764404296875,3.8060750949484525,0.921875,1.4350023058583739,5.461726537521159,0.11224678873646565,0.4296875,44,101,OK
0.11055279340217787,0.5,1.8597076190784732,32.265869140625,4.240055683575027,0.96875,1.4376202550013062,6.095589933040868,0.1099626946558012,0.46875,45,101,OK
0.10871871301536952,0.5,2.01748982887246,31.20416259765625,4.096005992427876,0.9453125,1.4644328736857206,5.998325826125085,0.10819330133830049,0.4453125,46,101,OK
0.11859935105624964,0.515625,1.8181079601899324,37.13372802734375,4.347620753468102,1.015625,1.4533850483745376,6.3187669990933815,0.11824757519189308,0.515625,47,101,OK
0.1083260842767888,0.5234375,1.504918392719711,30.97918701171875,4.832054103077718,0.921875,1.435342916473061,6.9356546288671925,0.1078407891460158,0.5234375,48,101,OK
0.11383958620103475,0.5,1.496916813356445,34.21295166015625,4.254890729702927,0.984375,1.4426654029271955,6.138383648978062,0.11365156769145494,0.484375,49,101,OK
0.1162320981577973,0.53125,1.8377947113703907,35.6661376953125,4.436167015586218,1.046875,1.4558955671096028,6.458595892949811,0.11600187057262591,0.515625,50,101,OK
0.11930254769112948,0.6015625,2.377986784441908,37.57537841796875,5.0423273571443445,1.1015625,1.469998793647638,7.412215132178669,0.11894083537902779,0.6015625,51,101,OK
0.11252266498198153,0.5859375,2.206371424462114,33.42596435546875,5.207284239969141,1.1015625,1.464758232239732,7.627412458107016,0.11220683031822723,0.5859375,52,101,OK
0.11272332729919113,0.5,1.7372655406611477,33.5452880859375,4.3663322560877935,0.9921875,1.4530963134562702,6.344701304646372,0.11218935965259005,0.4921875,53,101,OK
0.12453034921706647,0.625,1.9724976223869852,40.94061279296875,5.018856880506891,1.140625,1.4596862744955117,7.325956502133269,0.12408838673238756,0.625,54,101,OK
0.12495643550157767,0.6328125,1.8708740965723898,41.22125244140625,4.501568868719034,1.1953125,1.4608295687491135,6.576024909185262,0.12473429737939692,0.5625,55,101,OK
0.1285623353620541,0.6953125,2.129248767930388,43.6346435546875,4.375309443593268,1.2578125,1.4722713964194565,6.441642944286295,0.1283096984199151,0.5625,56,101,OK
0.1174610128843693,0.5703125,1.8091831401540936,36.42431640625,4.855334429658169,1.0703125,1.4451476543321224,7.016675162018496,0.1170955627518767,0.5703125,57,101,OK
0.12766671897560544,0.7265625,2.281905824884304,43.02880859375,4.038836465269587,1.2421875,1.480071966386599,5.977768629065459,0.12751495122741868,0.515625,58,101,OK
0.1145359750616955,0.6015625,1.8205024247600141,34.6328125,4.297230627624903,1.09375,1.4456894028405851,6.2124607799193186,0.11424972440749234,0.4921875,59,101,OK
0.11434455983221092,0.53125,1.6061940320256989,34.51715087890625,4.577721063145388,1.0546875,1.4490648287455736,6.633414588411776,0.11395468061221986,0.5234375,60,101,OK
0.1322040184680943,0.7734375,3.192875066328054,46.14166259765625,5.791238487843496,1.5390625,1.5081996529738504,8.734343877654366,0.13192678887425807,0.765625,61,101,OK
0.11991026866153118,0.6171875,1.9929799475313779,37.95916748046875,5.147077951615015,1.1015625,1.4550967065071503,7.489496175530578,0.11954061004218673,0.6171875,62,101,OK
0.1324158864684605,0.7890625,2.338836944124944,46.2896728515625,4.660977745649914,1.40625,1.470069530042124,6.851961364084368,0.13221374549188078,0.6171875,63,101,OK
0.10614883584229605,0.5,1.575088551029551,29.74639892578125,4.710367250215005,0.9453125,1.4265187754157358,6.719427321535096,0.10560475817424654,0.5,64,101,OK
0.11957238272149051,0.5078125,1.1472188337440157,37.74554443359375,4.246904581493565,0.953125,1.425704794087932,6.054832221869377,0.11894688264450731,0.5078125,65,101,OK
0.10471262878248654,0.4296875,1.3932283141794972,28.9468994140625,4.103492625446019,0.8203125,1.4450907260548007,5.929919137466307,0.10411521182093625,0.4296875,66,101,OK
0.10780868288971775,0.4296875,1.5156468809309924,30.6839599609375,3.9856483585793017,0.859375,1.441886730075731,5.746853478983614,0.10714807715325868,0.4296875,67,101,OK
0.11158730546104614,0.5859375,1.9036872603863522,32.87255859375,5.2509333170030175,1.046875,1.458030402188412,7.656020416054442,0.11116922961332228,0.5859375,68,101,OK
0.10993088329427007,0.4453125,1.1042313391254206,31.90386962890625,4.050840734245342,0.875,1.4259661465126001,5.7763617519481025,0.10963870567461881,0.4453125,69,101,OK
0.11788882235503544,0.5546875,1.9954659683482188,36.69012451171875,4.705174663035451,1.0546875,1.456402985055152,6.8526304244507,0.11748219087371747,0.5546875,70,101,OK
0.13207043276173572,0.59375,1.902474003162978,46.0484619140625,4.377399149156858,1.171875,1.4580907161149286,6.382645060115003,0.13204543849006492,0.578125,71,101,OK
0.15452625474986253,0.625,1.2319440013418967,63.03887939453125,3.5390426104952013,1.171875,1.4217744984636247,5.031720532578212,0.15438406252804904,0.546875,72,101,OK
0.15038962575917544,0.6796875,1.6544796634513776,59.708984375,4.207820165822784,1.3125,1.457403565716678,6.132492113564669,0.1503495748148277,0.6328125,73,101,OK
0.1525581848451848,0.6953125,1.617503934946967,61.443359375,4.557687289643615,1.2890625,1.461734768710583,6.662129976182375,0.1524157997659828,0.6953125,74,101,OK
0.15457330136664457,0.7890625,2.2596057640225347,63.0772705078125,5.104778723256746,1.5390625,1.4666538439326258,7.486943336889987,0.15447924836094323,0.7890625,75,101,OK
0.15144038812255856,0.7109375,1.6516560008496848,60.5462646484375,3.76592074987588,1.28125,1.4525897233714162,5.470337780300881,0.1513350921639975,0.5703125,76,101,OK
0.1504754593962227,0.6875,1.7960766694794534,59.77716064453125,4.413095016719182,1.3515625,1.4658441361576169,6.468909452564213,0.15038124707318998,0.6640625,77,101,OK
0.15496900321250096,0.6171875,1.6380973453898093,63.400634765625,3.8818246715771187,1.21875,1.4537539716164656,5.643218033424018,0.15481736351296546,0.6015625,78,101,OK
0.15198890601744347,0.703125,1.5921023281804976,60.98565673828125,4.420552904847478,1.375,1.4494169922792295,6.407224495555242,0.15194177964479627,0.671875,79,101,OK
0.15297028434438031,0.75,1.7167074716108894,61.7757568359375,4.136832867325762,1.3828125,1.4483529976366767,5.991594284113197,0.15278006804943353,0.6328125,80,101,OK
0.15338323612883878,0.703125,1.3287706233999321,62.1097412109375,4.023826303166372,1.3203125,1.4318819590214156,5.761644289739765,0.15333149394392132,0.6171875,81,101,OK
0.1546805799119779,0.7265625,2.025977306360887,63.16485595703125,4.69717982964284,1.453125,1.4632754280074904,6.873267825648778,0.15465382348125822,0.7265625,82,101,OK
0.1546970202199338,0.7890625,2.038658393652546,63.17828369140625,4.595676755694811,1.5,1.4582870832348602,6.701816051552432,0.15452933942090202,0.7109375,83,101,OK
0.11954985526870365,0.53125,1.7079097974458008,37.7313232421875,4.443752765789196,0.984375,1.4466191754064435,6.42841796175607,0.11908934669794997,0.53125,84,101,OK
0.12904427585215988,0.5,1.748656406804212,43.96240234375,3.814097888106844,0.9921875,1.4751908557497249,5.626522327469553,0.12877664062799446,0.4921875,85,101,OK
0.10123165993467526,0.5,1.7710157746949502,27.0543212890625,4.939166267970413,0.859375,1.4491316836874295,7.157502329916123,0.10109355157483135,0.5,86,101,OK
0.10917347759925511,0.578125,1.665476378851765,31.46575927734375,5.2954711410964945,1.0078125,1.4287557240362605,7.565934704310445,0.1089859761517207,0.578125,87,101,OK
0.10897370409772011,0.4921875,1.5401650961256195,31.3507080078125,4.516571259784288,0.9609375,1.4233300127049158,6.428571428571428,0.10871261177760082,0.4921875,88,101,OK
0.10057096759926196,0.4140625,1.3819144386017639,26.70233154296875,4.117117592523178,0.8046875,1.4319698888106265,5.895588421185691,0.10027371418932743,0.4140625,89,101,OK
0.10664383354869002,0.6015625,1.5014815784717888,30.02447509765625,5.640855921832054,1.0234375,1.4320319583855885,8.077885952712101,0.10626481142279567,0.6015625,90,101,OK
0.10450654040656297,0.4609375,1.5308796538298086,28.83306884765625,3.737804337224705,0.8515625,1.4359716233963224,5.367380962062375,0.1040507406314032,0.390625,91,101,OK
0.11263171362192559,0.5,1.6251145691698827,33.49078369140625,4.439247028402371,1.0,1.4460130187728846,6.419208996618669,0.11219331986172176,0.5,92,101,OK
0.10819571052022499,0.4609375,1.5371876782226934,30.9046630859375,4.260219723903353,0.8984375,1.4415856201795767,6.14147149278448,0.10786862810060492,0.4609375,93,101,OK
0.10690453074898865,0.4609375,1.5195132093998156,30.17144775390625,4.311674133646208,0.9140625,1.4251125894788057,6.144621089589333,0.10658563235972483,0.4609375,94,101,OK
0.10393699526620373,0.4375,1.593873612582497,28.5196533203125,3.9837836271820435,0.8515625,1.438616754335855,5.731137871712951,0.10368619846370497,0.4140625,95,101,OK
0.10859093971183784,0.4453125,1.7549324056741469,31.130859375,3.95693693359906,0.875,1.454536639742518,5.755509751070239,0.10821212385337826,0.4296875,96,101,OK
0.10735201326758696,0.4765625,1.5024681767438315,30.424560546875,4.075377691422349,0.9140625,1.4364612466691606,5.854122119268235,0.10704927926589257,0.4375,97,101,OK
0.10496688959261442,0.4609375,1.7512694784381333,29.087646484375,4.019124522383519,0.8828125,1.450376649130531,5.8292443572129535,0.10463237957341447,0.421875,98,101,OK
0.11101004117037645,0.4921875,1.4576241709165316,32.5333251953125,4.011461443533215,0.9375,1.4404620655976348,5.778358037017126,0.1109246533809401,0.4453125,99,101,OK
0.10964870802026684,0.5,1.7319014398519457,31.74029541015625,3.990015093649211,0.9375,1.4703953099015268,5.866899480138101,0.10965761654992107,0.4375,100,101,OK
0.12000239437296176,0.6328125,1.901011636567917,38.01751708984375,3.775966324402736,1.0859375,1.4697259652245747,5.5496357507883,0.11989703067949359,0.453125,101,101,OK
0.11340149623121687,0.5,1.6716110741069308,33.95013427734375,4.409112900772832,0.9453125,1.4595556505980882,6.435345648447915,0.11331893467958117,0.5,102,101,OK
0.10625778958466767,0.46875,1.7425180777004385,29.8074951171875,4.043821179412161,0.8984375,1.4501870862863853,5.864297253634895,0.10611226748597682,0.4296875,103,101,OK
0.109348363233765,0.4453125,1.448850881548732,31.566650390625,3.7866364685753635,0.859375,1.4541912201477318,5.5064935064935066,0.1092283347098693,0.4140625,104,101,OK
0.11021013350086466,0.515625,1.8823576481808244,32.066162109375,4.678562520713712,0.984375,1.4575065870621549,6.819035691922354,0.11011665102537775,0.515625,105,101,OK
0.1159511007245423,0.5,1.6081358603668763,35.493896484375,4.244785059602485,0.9921875,1.453453370310755,6.169597151123971,0.11583892606149584,0.4921875,106,101,OK
0.10796393881394434,0.5,1.4257417606253924,30.77239990234375,4.631175978690964,0.9453125,1.4436775040167809,6.685924577579043,0.10764998188505766,0.5,107,101,OK
0.11128274011771125,0.578125,1.7462315450280723,32.693359375,5.195100330819301,0.9921875,1.4491199822958376,7.528323699421965,0.11117310043304182,0.578125,108,101,OK
0.11523828720246564,0.515625,1.805558173515701,35.058837890625,4.474424364656539,1.0234375,1.4614321853733088,6.539067777527584,0.1151494579193816,0.515625,109,101,OK
0.11171516983429594,0.5,1.9541321297684435,32.94793701171875,4.475667903845435,1.0,1.4725120018100903,6.590474704528611,0.11152821832328204,0.5,110,101,OK
0.11117631944655218,0.5,1.8779947472423393,32.630859375,4.4270893518526515,0.9921875,1.4482922847871593,6.4117193523515805,0.11084512278249274,0.4921875,111,101,OK
0.10761131711598472,0.5703125,1.755332193918962,30.57171630859375,4.646351456335157,1.0703125,1.4378243754629534,6.680637380886481,0.10726357586551893,0.5,112,101,OK
0.11095233708934266,0.5390625,1.6923583864848428,32.49951171875,4.858505139607184,1.046875,1.4400450817802533,6.996466431095407,0.11052256508836832,0.5390625,113,101,OK
0.1087430590756735,0.5,1.8129361856401145,31.2181396484375,4.5979946145533175,0.9375,1.4695054995941608,6.756778373190434,0.10825434470719161,0.5,114,101,OK
0.10778573449051174,0.4140625,1.369955790489552,30.6708984375,3.5516063587589004,0.796875,1.4414657036185583,5.119518758904544,0.10737293815934217,0.3828125,115,101,OK
0.11238059954959073,0.4765625,1.7006644454683792,33.34161376953125,4.240611830778719,0.953125,1.444435441778468,6.125290023201856,0.11203854407383518,0.4765625,116,101,OK
0.1123067203785048,0.5078125,1.6672964715059138,33.29779052734375,3.7564537418434467,0.9296875,1.443046767949517,5.420738431119054,0.1119701178432711,0.421875,117,101,OK
0.11016890491864303,0.46875,1.6645557084299876,32.04217529296875,4.113002669261544,0.921875,1.4490785236116872,5.960063835584447,0.10981029767040697,0.453125,118,101,OK
0.11180288190880038,0.4453125,1.237101639782578,32.99969482421875,3.9830145019271455,0.8828125,1.426915052861798,5.683423348566681,0.11149208872979853,0.4453125,119,101,OK
0.10885015952915172,0.546875,1.840326023412855,31.2796630859375,4.808789461257661,1.0703125,1.4370466443229784,6.910454758556025,0.108723595507597,0.5234375,120,101,OK
0.11726431746792894,0.5078125,1.809778926004995,36.30242919921875,4.330494654854266,1.0,1.4716068688959985,6.372785679800944,0.11705530596442257,0.5078125,121,101,OK
0.10358160150897829,0.3984375,1.1863400401737012,28.324951171875,3.846604939444425,0.78125,1.4368758120654328,5.527093596059114,0.10349668875726936,0.3984375,122,101,OK
0.11287018465993616,0.5,1.6559987380131327,33.63275146484375,4.429867830077871,0.9296875,1.4622970057234836,6.477782463673656,0.1124957813095886,0.5,123,101,OK
0.10794113051493326,0.453125,1.4671326779730602,30.7593994140625,3.836002995565402,0.8671875,1.4308593607251783,5.4887807939745805,0.10762076317411694,0.4140625,124,101,OK
0.11135314627778227,0.4921875,1.5923505406060503,32.7347412109375,4.420059212087155,0.953125,1.4475823340073934,6.398399630684004,0.11114519552052679,0.4921875,125,101,OK
0.10992226031570812,0.453125,1.4830369477874425,31.89886474609375,4.122231463386743,0.859375,1.4450468860487877,5.956817739739351,0.10980796679510581,0.453125,126,101,OK
0.1052236120722135,0.453125,1.5217398228185717,29.2301025390625,4.232058672291047,0.8984375,1.4331786776075124,6.065296251511487,0.10494997131979762,0.4453125,127,101,OK
0.10919539331963649,0.4921875,1.7941158308010552,31.4783935546875,4.435855627921397,0.9765625,1.4569733598109278,6.46292347784885,0.10900296758697108,0.484375,128,101,OK
0.10984293924681396,0.46875,1.6912229245086827,31.85284423828125,4.2674568180184265,0.9375,1.4548710865160261,6.208599537490691,0.10949975107614067,0.46875,129,101,OK
0.1126803509858024,0.5,1.604004315501074,33.51971435546875,3.535998037938333,0.8984375,1.453817884201533,5.140697186056279,0.11241779317492516,0.3984375,130,101,OK
0.1064760139992726,0.484375,1.7720898461764811,29.9300537109375,4.402399962147365,0.953125,1.4501198875799692,6.3840077381911975,0.10632319074200504,0.46875,131,101,OK
0.1101515906090665,0.4375,1.7153573883250193,32.0321044921875,3.900874219102132,0.8671875,1.4574168167038275,5.685199686765857,0.10992088769673249,0.4296875,132,101,OK
0.11248505875239954,0.5078125,1.4201262138244468,33.40362548828125,4.51448846302147,0.921875,1.4335640601022386,6.471808410333773,0.1121490592077023,0.5078125,133,101,OK
0.11335133265124817,0.5859375,1.8505693760775328,33.92010498046875,5.169215802718204,1.0625,1.4589100106459638,7.5414206817749,0.1130163569058026,0.5859375,134,101,OK
0.1085710314215182,0.671875,2.0119846958557073,31.11944580078125,6.1883450051376965,1.046875,1.4489286733525306,8.966470518541922,0.10836651170993757,0.671875,135,101,OK
0.11209623791284887,0.515625,1.839492874486906,33.173095703125,4.599842149929077,1.0078125,1.4381002549548174,6.615034168564921,0.111735043630464,0.515625,136,101,OK
0.10935650293403086,0.46875,1.5168285395189853,31.57135009765625,4.143557884923834,0.921875,1.4348184613266437,5.9452533488642985,0.10898139613348651,0.453125,137,101,OK
0.12151970994820094,0.4765625,1.5471645629396464,38.9849853515625,3.9216889194612117,0.9375,1.4506125613146836,5.688851208139042,0.12132301603972265,0.4765625,138,101,OK
0.12063869317738939,0.5625,1.8390929307042816,38.4217529296875,4.597923646142098,1.1171875,1.4617838209446148,6.721170395869191,0.12038988894414114,0.5546875,139,101,OK
0.11423927123096757,0.5078125,1.978594224031478,34.45361328125,4.445165786932506,1.0078125,1.4699464829170878,6.534155814484807,0.11368590261725155,0.5078125,140,101,OK
0.12118240049873924,0.5546875,1.712486808372577,38.76885986328125,4.577294208706246,1.015625,1.4499152631283492,6.636688737032186,0.12075290351227884,0.5546875,141,101,OK
0.11910151727124031,0.4921875,1.4307659142531692,37.4488525390625,4.1325040291392625,0.9375,1.4516947307855117,5.999134324051363,0.11888323030161721,0.4921875,142,101,OK
0.12183862957090962,0.5703125,1.9118992650563964,39.18988037109375,4.680884067791326,1.109375,1.4631546858311162,6.848857457621095,0.12158499670667665,0.5703125,143,101,OK
0.1241323238387753,0.6015625,2.102622145293905,40.6793212890625,4.468517811045215,1.15625,1.478561680352448,6.606979203383856,0.1238276363884339,0.5546875,144,101,OK
0.15929821429003627,0.8203125,2.5471448425212637,66.992431640625,5.100496597662238,1.6328125,1.4640462514384533,7.467362924281984,0.1591372470862179,0.8125,145,101,Ausfall
0.3157875339670048,2.367188,5.9309316016072,263.26546384766027,7.125043765138279,4.6171880000000005,1.5431134137055824,10.994750607224205,0.3157275442367932,2.25,146,101,Ausfall
0.280340575393053,1.75,4.211690311308551,207.47981287890923,5.9358621122429085,3.414063,1.5290069897274419,9.075974659677705,0.280342670712597,1.664063,147,101,Ausfall
0.2769111158222682,2.304688,4.5144787627959495,202.43458241406475,8.322843931910752,3.929688,1.5047406714040177,12.523721766094239,0.2768372399071892,2.304688,148,101,Ausfall
0.30070523550979067,2.273438,7.411699438796849,238.7184060703165,6.651031521314772,4.2734380000000005,1.5660437009499695,10.415806018774692,0.30073915394855594,2.0,149,101,Ausfall
0.287036945850228,2.523438,7.53896582860249,217.51014986719048,8.791335179955183,4.531251,1.562881047040321,13.739811130930763,0.28701434673173765,2.523438,150,101,Ausfall
0.29088372432855397,1.664063,2.6711325296497064,223.3792204492205,5.720715395270573,3.195313,1.4861047648175925,8.501582407076956,0.29090316933757426,1.664063,151,101,Ausfall
0.2983764756048418,2.21875,5.029152004331665,235.03529595312824,7.436075499927903,4.0703130000000005,1.5267159893122628,11.352775363473109,0.2982822880327597,2.21875,152,101,Ausfall
0.2748191275988203,2.3125,6.110865844321926,199.3874596406265,8.414625358158391,4.46875,1.5156495465495485,12.753623108477099,0.27478121239087794,2.3125,153,101,Ausfall
0.275486320623503,3.085938,14.489185618086033,200.35676192578325,11.201783061371813,5.6796880000000005,1.6109006323056811,18.04495941651492,0.2754134018249,3.085938,154,101,Ausfall
0.2912328263430098,1.96875,2.513992132785253,223.9157161289075,6.7600552613572304,3.296875,1.4838949382998372,10.031211784955177,0.2912093358992161,1.96875,155,101,Ausfall
0.2122343909129666,0.875,1.7505723575181342,118.9146728515625,4.085989533881046,1.7421875,1.426717700670599,5.829553592742899,0.20651431634165643,0.8671875,1,102,OK
0.19012190125222275,0.8359375,2.3486301121318522,95.42633056640625,4.273573926246969,1.6484375,1.4186409537207392,6.062666990527084,0.1834115791472935,0.8125,2,102,OK
0.19794999470184918,0.8828125,1.9828485509775655,103.4462890625,4.45977531512282,1.6953125,1.4134743937462784,6.303778209787845,0.19126241930189006,0.8828125,3,102,OK
0.18154182817388498,0.84375,1.4970959708863196,87.00762939453125,4.647689232212847,1.5234375,1.3768738542592127,6.399281786555942,0.17577954280182917,0.84375,4,102,OK
0.1895179130083218,0.84375,1.6232845468424904,94.82098388671875,4.4520857506643745,1.484375,1.387659924243724,6.177980975493489,0.182659380132898,0.84375,5,102,OK
0.18026992031455996,0.8359375,1.9999486602668375,85.792724609375,4.463792398620189,1.640625,1.3795192597648467,6.157887585488473,0.17317513855638322,0.8046875,6,102,OK
0.1799936533621423,0.8125,1.5407847561707646,85.52996826171875,4.123409276585654,1.5546875,1.3745103013295772,5.6676685272649205,0.17253485037169383,0.7421875,7,102,OK
0.1895835325155568,0.8828125,1.666403777028595,94.88665771484375,4.656588514234792,1.703125,1.3839421768304194,6.444449244993627,0.18256898867498,0.8828125,8,102,OK
0.19229985965881194,0.7265625,1.3268172874943378,97.62518310546875,3.6970255790169633,1.4375,1.3772326595575892,5.091664370641968,0.18562904086257245,0.7109375,9,102,OK
0.17772644004931232,0.7265625,1.5238788704268655,83.38885498046875,3.516640516889813,1.3515625,1.3752219693037397,4.83616129697053,0.1706264190339595,0.625,10,102,OK
