Blechdicke,Transportdauer,Blechtemperatur,Umformdauer,Umformkraft,Abstand,Formtemperatur,Bauteilhärte
0.4271168841855007,0.9595349348180601,0.8392748516716005,0.5268524484275162,0.8827735069036067,0.4549180989965132,0.5245666170762091,425.4614240097155
0.6199397251006994,0.026034361677673347,0.38907468929502104,0.6178642394715887,0.0286170740961493,0.6379498971006315,0.1672701455900409,479.6125495678759
0.8184439277643,0.17104518449453335,0.046797277891739666,0.03198914934604502,0.6029731252199666,0.043094618875987374,0.4874774246365318,455.93512768423255
0.5627766788481997,0.14116079006743998,0.5626861082370191,0.10015020406220626,0.07610457126357002,0.16346051945148635,0.9247829329150273,428.2599005637229
0.9171235553954996,0.7742198018257866,0.5029073161101201,0.5385988749877663,0.8183509120839533,0.19889343288128472,0.19430271906839544,406.8552079772261
0.6960418306025,0.15021385450452662,0.09113851188689978,0.1280542302898925,0.2929778971785667,0.9739060805954474,0.7828100124861453,441.6216692406065
0.7576926181274006,0.5245774167532467,0.26442817402738,0.784446061853435,0.2579797690989673,0.7331206960136737,0.23715233806610003,434.2730941202607
0.3770784734399998,0.19528565507129336,0.17949034491414068,0.8857090950249513,0.46575275778691333,0.4715450258456327,0.011564270019636393,451.76287205532924
0.15447736723249936,0.06667325406003996,0.66929122587052,0.8841777912495763,0.48410418688948004,0.9679972887691,0.8772977187509319,462.76665754684075
0.03254463147509987,0.6206774113395466,0.8474648236764392,0.39633779540819625,0.4224435081196001,0.014022485576072097,0.3011838395397,427.2237247407961
0.5717340954270006,0.79946282483716,0.774011180914099,0.24484745356051874,0.7400640903580467,0.5236422824167896,0.38403028656195914,422.61425440241135
0.5657870579179008,0.8044522423594934,0.3400144565349206,0.5459480082401162,0.6118035503714266,0.7181461028069579,0.7502410036824319,389.4868817571353
0.17832030952229944,0.4664471839197333,0.6328591486117989,0.8336266002354014,0.13173436226864935,0.19766177080616998,0.9152600552914363,435.0494441026583
0.7755464680756001,0.7342652686745067,0.6830035776403611,0.6459879279840037,0.2420459828311247,0.32299071023068526,0.27798402074033185,423.84521989217734
0.5289637760029993,0.08945859210376005,0.2588101155682193,0.609940411729665,0.9367021550725334,0.016040117186130524,0.08798318650217683,493.37644826435655
0.8928675795474997,0.9557239729758132,0.6548810433170411,0.5630840755149638,0.4752244816602534,0.7381821470234526,0.882980442022691,384.06952584214054
0.5359118871525999,0.39942934797638663,0.23531421211964015,0.21194177264019126,0.80073483951252,0.6359585065468263,0.5500472305615728,444.18006273482547
0.6736910234710008,0.19833214489047332,0.048005469557278954,0.9879802591155924,0.7662637241614066,0.05907061856266579,0.49890188169602734,446.8557392533028
0.3400033840647995,0.8967485034353734,0.4448459702532796,0.5204621836592688,0.206378393060668,0.7660845635528105,0.7981939540528773,382.3890664926859
0.2540767858472013,0.13438111731632,0.5315956934543192,0.3400172574368713,0.5086934182582867,0.6980373201806263,0.46445877595359547,459.32981165742234
0.2890149459487998,0.8979913136063933,0.183962290174959,0.6756355977808287,0.7731250923596801,0.7197090286496578,0.7163679643337317,355.75819602000973
0.582938965580499,0.9335644425743667,0.3299916799194193,0.4398916218200437,0.45453737182345333,0.42614108394138955,0.3449916709374136,379.29568786433646
0.9705588019856006,0.3600614840701,0.01629464805218049,0.2722120624923625,0.030086223953877965,0.7383059413106947,0.9034019272172228,417.77584856213787
0.7479336113379003,0.01902520890070664,0.5253699409401997,0.5183414277273263,0.1305769552044447,0.8969119150146632,0.15332533288586367,488.10753922061883
0.4131513911386993,0.36889811492564667,0.48376854279033976,0.049107142570761264,0.96326863585894,0.40137783571009794,0.04422383574491956,447.13691774312815
0.6619909021718001,0.9659604635625534,0.6851945441078396,0.38811704802108127,0.01800054256410664,0.9057774993071158,0.48407375497519095,377.73204347778665
0.2086751262920992,0.5103328788575666,0.7341292098394593,0.8384013518258826,0.19146824272355933,0.8024104170610158,0.9505197124309774,443.0907451041155
0.6645795792349002,0.6650402844047333,0.8858450809201599,0.045151824551216246,0.18148642965557069,0.8058904006675105,0.4415881581684546,454.61604261391136
0.219977459835101,0.035246119362786626,0.042797208395500094,0.6553841834053612,0.2376637756703,0.2719904662772437,0.8200813345512772,438.22164581939035
0.8444887126537007,0.7295010737801867,0.547444722835619,0.936845587723055,0.8707984117220533,0.029748863955411056,0.7922374402679364,398.6207898885903
0.19065947249940135,0.12278743301936004,0.07535729690059952,0.24896296898637127,0.16717215865545798,0.5477405154209526,0.24284361473058635,462.11178132832407
0.42772094263770116,0.9069549373100533,0.6336464247607,0.26296353336540246,0.4705358948396067,0.13365055484559107,0.303422746034641,386.4864942544643
0.15211145709810067,0.49577902414151326,0.7772763857039808,0.19456389315596,0.8090546206671534,0.6450797368090841,0.3650224281077091,472.71269074708727
0.18878691879919957,0.4018848026301401,0.824212848012919,0.28818024116105245,0.5308025869712667,0.10034745068824263,0.9297986270317546,478.2962130514966
0.8969780564244992,0.023030946766793292,0.11048314779930024,0.34849810144786375,0.8544812685749866,0.7080664115384632,0.15617347856403638,487.1486818584034
0.36673235161610107,0.8789301261155865,0.9508686243061811,0.9919811573305426,0.92199340069766,0.3691874626067974,0.5963150531026817,427.9237327657931
0.0720238598982003,0.9229169889895333,0.4566574643235799,0.8293906931136137,0.53614620797658,0.34201588952403583,0.4503069852791955,377.8120834834612
0.672002612442199,0.6335043067680733,0.7290561425592409,0.125335618117985,0.24114035122342733,0.8794169930088,0.33700526972764544,440.01848054181966
0.13250863275930047,0.3741029061223333,0.9849769747961795,0.8590351713931188,0.02106398345037666,0.5788780022097316,0.8746786826655228,473.28941075542673
0.7772255036415003,0.96796841985832,0.6164198884667599,0.09624476482140876,0.28693602110711863,0.1248018765223763,0.6109150979214955,380.3853039552189
0.6789425404179988,0.6680004648972134,0.21326780017820057,0.3619601414946062,0.038445276321341364,0.7090160892538632,0.20060750163638638,400.27008578366645
0.04838177193920097,0.58488325254026,0.27593639053621927,0.7692338145446824,0.7075328360907867,0.8270277691658421,0.2423053834224318,407.7824198493206
0.1998986163018011,0.5674879504047399,0.7010761466591794,0.7150089317195087,0.99049422446948,0.5123046317655158,0.14312829371058639,450.1917789557126
0.9089187797752,0.3703948825609667,0.4264903190589189,0.85116798265198,0.5998035457648467,0.29483191127869,0.02807661081511044,463.1391880048615
0.09212970272610024,0.59484948370364,0.1659511178918001,0.4665263984338438,0.16967774150808002,0.48332357985006846,0.7760956857926545,393.3258109036032
0.08257440304820111,0.10308592579217996,0.04611514817386023,0.952323152038715,0.42358786959135997,0.7251124777303894,0.6259695743080773,448.3790321701683
0.8406342647018997,0.18308313057928666,0.9019755120881792,0.19016055534078125,0.6318388798754,0.9074492803724789,0.7330791030598591,467.1907951941698
0.11384800145820097,0.54419527284158,0.19170636269441957,0.9389041017393576,0.17859685663486,0.32599041999213946,0.2457588313986955,421.5055134141977
0.5238719972141999,0.45760122850168655,0.08625380259587928,0.48200805424401627,0.2539471470287947,0.5541098693735369,0.8622294286872181,394.01466856658953
0.3480351964559999,0.47247873570943993,0.04165386562920048,0.12226851706575997,0.8268759221788199,0.18979627372593266,0.17020758733495,423.7822564907022
0.19192844824849936,0.9694059746020867,0.1370002844319197,0.526423560592235,0.32799658130425996,0.4233331527706916,0.030918821218371823,349.49114351253644
0.7654336122486998,0.5213176503782667,0.05807117564906093,0.46119254660347375,0.2971347270632694,0.7411489553549369,0.7336193042064681,403.57168334631183
0.47035278985390017,0.25181212916538,0.3457395139050391,0.2527710318430938,0.45019850571200004,0.011008237256757368,0.41934758382614995,449.3253320036483
0.9239909582024001,0.07094688694041337,0.7400944655979993,0.26083548506056253,0.11817268301470066,0.3510403935639937,0.07984459791222408,475.1083050731081
0.13414387733410071,0.6980914142857001,0.9488527063221796,0.06708072468231502,0.030541962370135976,0.9612915398300947,0.3936956228273546,456.3256830255869
0.6359246096726995,0.11940806222956664,0.8811447259339207,0.681035288237125,0.036484399408441344,0.0024462858989936806,0.04346277519648545,469.24424791249317
0.4455966376147998,0.9368365246309532,0.27311720885870044,0.8977745703566813,0.08518887917149998,0.15963053682803738,0.38798131911437733,366.03572174517717
0.20575563739990013,0.6189561110773201,0.07028487932105917,0.45318826821194125,0.8444872276154867,0.9806532761091579,0.12203905192877271,390.02251796889504
0.3921129620026994,0.12702037630883337,0.4173585791642995,0.4000531735396825,0.7575556675577734,0.44870995785070583,0.5511097382383909,472.19738951695217
0.06814680498629982,0.9819748750154934,0.675006331498721,0.7803737196935563,0.4262826885721067,0.4711425313049495,0.6187572229882046,386.53246525696113
0.883030547062699,0.26986197585863336,0.8324743001185994,0.995466695280155,0.7141382086625333,0.24989720742370475,0.5078075665312,482.5873287764744
0.5554865731729004,0.5537556866501532,0.9031594533577391,0.7863326309766412,0.8350403840531333,0.11125999415546632,0.0631033675275227,453.5317297768654
0.5377264284807999,0.5013610569074333,0.09994273768573976,0.6930429200127087,0.42473722000570674,0.6994151538358526,0.9247334357488499,407.6721711448184
0.8544586570398996,0.9263969578275735,0.711026658154999,0.25390560088431746,0.5551727354335333,0.26287631867182,0.18406866813823183,397.04393974364655
0.7264985931953987,0.35703962654851995,0.7160754884103607,0.66329043754254,0.4810821852506067,0.9839585205412579,0.1863501292943273,463.93593788073366
0.7907590111476008,0.04774425984946665,0.4621852688037802,0.5889241604163438,0.9775344548649466,0.5327559936232947,0.04118017300427003,479.5335921179509
0.3366691463097002,0.5159894689712599,0.6535203586229591,0.28394841244777747,0.8997072021888399,0.6024711357831368,0.08321520469727821,451.9425170165334
0.7591395475318989,0.32299554322613333,0.7228933630784194,0.7875930930790176,0.45630841281082,0.42814020644889106,0.972860509226391,470.57387070150475
0.6253753928390998,0.6479652422436601,0.23697709778517947,0.09159098881437128,0.6013905838225934,0.4517248763131421,0.3309999783912864,402.3983560583413
0.6920715378642999,0.5203016993455065,0.01602014931270105,0.95017001785352,0.38264319096742666,0.7663302455669316,0.6820121399021455,394.045547847958
0.11887716288909933,0.6030627187649732,0.1850730297352811,0.17233004105088623,0.11471985485367601,0.6509754781142947,0.07021766034901092,410.4274610455977
0.27285254193780006,0.8458142589833533,0.8960723324029004,0.15709777991671375,0.9686912023678467,0.049094787484377365,0.17911354555298634,430.6769693919742
0.8166154627733994,0.3840621507531933,0.8682819378969588,0.8739630627758188,0.06702024552330196,0.6639720512552159,0.7682981501635864,469.5891666160455
0.9765389943423988,0.7380767892634599,0.3804075623495805,0.5932942720706063,0.8917050556772466,0.3009879997872853,0.7649496457011227,386.52275418712793
0.6698319692512994,0.7671893991926467,0.75114758805674,0.72709133258626,0.3109643221121487,0.6646077458806947,0.9749673470824864,411.94230021434294
0.3539134881975011,0.43638976183265993,0.32197277301987925,0.24725992293889,0.08203959579865666,0.7067696192102895,0.2939161274545136,435.469976248041
0.793740126444699,0.25582542726534,0.8718109894534201,0.4387676582113075,0.35300663913993335,0.45958253534571897,0.6629913160342091,477.97296183766764
0.013033847974199807,0.17264575462567333,0.9148445063162194,0.20092964554738502,0.7843238551967999,0.03798643142268527,0.5472586404496591,480.88757386130266
0.20972624888549987,0.3094105857266066,0.6389890767530801,0.8567309524861075,0.72209769531786,0.9899725119201473,0.38906314414608634,467.92897338024903
0.21097325233410105,0.11857974484954663,0.11307005274703898,0.5097210793097625,0.7700224699541267,0.21378435143052477,0.08480539176086001,476.3076748271687
0.4580949536649999,0.04408987263067997,0.13458700273421983,0.5078669659016025,0.43742805125809336,0.7870577295687842,0.9879766825076137,438.5584690281673
0.40017358958120053,0.4654091421566799,0.8686198025966609,0.6116456080781613,0.8622932308795466,0.5393750665039105,0.8449615424321727,456.35524231084617
0.5732528512740992,0.7399139507908333,0.8989811622021989,0.2515717209446563,0.12086486538546269,0.14094290660710634,0.1772504662603682,440.01207138731206
0.9500699340784005,0.44188040717891325,0.05522428403834056,0.9676790657327288,0.32598266455820396,0.21087682578500158,0.14872972894550454,421.2933760677832
0.9086017834350005,0.6940010466538534,0.5906212324232206,0.06208521518694249,0.15080727536215796,0.9669690398446894,0.0383770063383418,428.67456662524484
0.7952481373489,0.006015989828780021,0.664996890916741,0.18153978302782248,0.01202672901143801,0.027690363655144736,0.8287592049004954,454.9011146050589
0.2909804155663995,0.9318387119751932,0.616932155702059,0.9178025443403113,0.5697274170146199,0.4450246824940605,0.8269939933254454,373.16764563280714
0.8227850339538004,0.5599353480492866,0.2280447956297394,0.7546156082168849,0.6069751414057734,0.8181295994486105,0.3670505704496046,409.95305968264154
0.5579083480615994,0.6225311598442801,0.6950586000004592,0.685788268855305,0.28676585196831533,0.08287478508692894,0.14602821103860458,431.4290871709695
0.6221997698522003,0.4804521060011067,0.7702265831334398,0.26980958687261125,0.98769524814416,0.5992159585962527,0.2949583025741227,461.56394852954764
0.06010229269570061,0.9506116196781401,0.79023118191202,0.8476018508241463,0.084113430167594,0.10403968971533525,0.8261742311826271,391.37465497681757
0.8331108017779002,0.5479193772213534,0.8210048093943602,0.46020055753954126,0.026009412396901986,0.7502151406186631,0.37531586896067726,445.61846989469177
0.4935122945980992,0.9415556377414267,0.07665476365136101,0.4345949138303775,0.6598663429784867,0.4271790590954911,0.44763712221645446,338.913047803949
0.9679242736003992,0.08720006985685333,0.9478693187652403,0.16031063893486125,0.23115624194862996,0.8984400722726368,0.4589177258111727,468.85781500643577
0.8704004192605989,0.7524505463542067,0.38705258481895954,0.8332080988206763,0.05504113506533733,0.8192048479327895,0.9791318565677637,386.3556294428506
0.6209694290693996,0.8442590105716533,0.4767873178837794,0.3524570312045987,0.0036548942920439876,0.2648599320969353,0.5929893692648273,392.67685990385877
0.005676747198799509,0.24983351975413334,0.698241591316621,0.8401109974343774,0.6271411264311599,0.10870010264478631,0.7278524769831318,443.29241547890103
0.15691291756060086,0.8061003705938333,0.1326858272409595,0.07582010869503625,0.7522234505614466,0.09096448783552262,0.2579220432837727,376.43655857451563
0.4610804415197008,0.6182085111077867,0.18583441878307894,0.9960129774712914,0.8358341497388867,0.07720959238548843,0.5581020380730227,409.8469024649671
0.32098706568129937,0.19149030255876673,0.14839908691858,0.7957287508755075,0.0070068329720119945,0.2529570601825105,0.8728000239912681,450.93094538428363
0.8916339705138002,0.5503446142056734,0.4544885339918392,0.6085092014036075,0.2710995779089933,0.1209218080149058,0.009002584499556382,427.6344524328192
0.5686604144379998,0.8859838296646266,0.7139724154341593,0.18846184105699126,0.13984738063784938,0.6592062685292684,0.8530014606151365,384.73362694522365
0.4714077100906007,0.5900823788735399,0.4690106149296003,0.5706777004372687,0.5105910891459934,0.45648179747728534,0.42937300386684546,429.3339716475173
0.24389617080220005,0.9789725615595134,0.1970750466071604,0.18597680917382498,0.18694810779495202,0.28597523593297475,0.3139614732949409,362.2057510102214
0.2635867131061007,0.3798787438306333,0.5607356432961796,0.6850335401012287,0.31065881438759596,0.867398087129321,0.9899725104272546,458.9382138076882
0.9408413780252003,0.8157775795635135,0.640606376081821,0.9789506082057351,0.7253691276080932,0.5859209825918106,0.7510897544565682,409.2791572858987
0.3630009083536009,0.06817482000298665,0.7301694076631793,0.81104259167687,0.9234538630335533,0.5197290381756211,0.1807444574213273,468.310093263897
0.3961668576158003,0.62879069570762,0.3069669366585208,0.65655488455447,0.67200680236368,0.5226828782865948,0.41728681733366363,410.41893397624136
0.5088326805803995,0.09826360869042006,0.48105529818501963,0.9227868977649887,0.8132733294903467,0.7049241328949105,0.2914987402654364,494.87586671968387
0.8601699716769998,0.2769563859711333,0.5426307092883803,0.5921505033559112,0.25197510890008534,0.14333541311578685,0.26781429160451814,481.9157544108235
0.34196156117989956,0.9601499380728666,0.8776463733985201,0.44371278483636245,0.7367057094106867,0.4810426782740843,0.49603581216577725,439.85700845456756
0.6860086040811003,0.5755135956877265,0.35825087312372034,0.4131165923399712,0.38507535825576666,0.5469166792163527,0.5866914924078546,409.9005765191567
0.14914855831130044,0.7775327369336866,0.879551936325961,0.9459461729042751,0.10519242842468798,0.8108915341925579,0.9943443920767183,402.7419518679235
0.48238065730369994,0.9649186585508335,0.7362476963830591,0.64197092604262,0.9756003660970133,0.27814504548410107,0.13915916365428635,398.37787747865235
0.8100719556029994,0.41007192508922663,0.23260784612564067,0.5749460253969825,0.43550195358825333,0.6573328786064736,0.7010572030874274,450.6315643081951
0.3135145204034992,0.956361856553,0.1390982354008793,0.511081210275185,0.6828788884631534,0.9929913441144579,0.8604574505371501,350.5650828232178
0.6709501298110004,0.9429738448910399,0.29634692159115955,0.8429560529150926,0.39975961428890006,0.8137949918126263,0.046051983075354096,370.1311798184543
0.1928036607890003,0.06593678038953334,0.6489938512092408,0.43808652753462995,0.4010652103000867,0.23973889941416057,0.63111921987245,469.79624005710167
0.5366706155200003,0.2327922153486867,0.8709928328076194,0.23881037799135002,0.7827876787602934,0.7028935189176841,0.5895803214342908,489.9756953685388
0.8653447922118988,0.18085920973385328,0.25650329098549945,0.3801452178993663,0.5491071685065267,0.8567275899630632,0.8323794925506636,456.6841867336882
0.16260322145030134,0.8316689374506934,0.7221509966373606,0.47737214114786997,0.06100999907333598,0.7539091628407263,0.4074055417985773,398.543933615546
0.4068685587507011,0.5652074422963267,0.9420076422706802,0.70205334401779,0.9295498151763867,0.27290522053880584,0.1850671788210591,481.11774274302786
0.039110903782899574,0.0940060357666867,0.9739595249733406,0.2027979373890625,0.045428897604302035,0.3390448201728674,0.35305226078059543,478.09352714183893
0.8513210903347993,0.5366076468286534,0.022897327203240822,0.13690401071806502,0.09666696297812136,0.11375309921072949,0.596816730830509,380.41520904376415
0.07638014745729997,0.4080459869774266,0.4379404828245197,0.3265382189192375,0.90732926434252,0.908392344453821,0.7902465895905637,437.4188670543242
0.6337955749308993,0.16203465610030665,0.7916664609435997,0.911663191309565,0.12024321353081731,0.3179903507526479,0.23152525822925907,487.14645390549737
0.7780886177120998,0.23055044041381337,0.7746403707565992,0.4330689714585675,0.33299909748056267,0.39009584104458267,0.8550569092617637,471.7906587989619
0.7570148606596987,0.42660558078399335,0.22673723716573932,0.9749857533871451,0.25584759571949134,0.04371455589456315,0.5153440379436136,428.42695065692646
0.7378016795770008,0.8298236472215533,0.39857758602252036,0.4997019388612538,0.5648930294307799,0.010003701782961576,0.19321628117564996,393.50385915429496
0.9988512652700989,0.3370011865718067,0.014806525987480654,0.6439868738129213,0.4033734180669333,0.05455122259150895,0.5312857145988772,432.32555282489807
0.9339859858894998,0.5768926750277399,0.6980239852980208,0.07003169889810751,0.9308102029951134,0.04058595351239315,0.8343578971481456,444.3567700350057
0.6409791905133994,0.8425987481535001,0.3160679629515198,0.7912049195368012,0.7221935840009933,0.3327038150287411,0.5822801648065091,389.1919530856047
0.7290726381027006,0.8101790683286599,0.3490041268844402,0.0502802424791825,0.7885340675848,0.9387373847244683,0.007480683556109566,397.2072227796711
0.5518673391899993,0.58586994596804,0.29834790074881995,0.6690016899887588,0.06229222856205197,0.47436130455386327,0.5631515861123364,408.44395130964625
0.7110579451376002,0.9789019829669333,0.8841864272319003,0.34735808507296995,0.96462760995866,0.4307534140716505,0.8141478024957001,428.5343304831136
0.05613997990159931,0.18785723311503327,0.04407581846923904,0.2602023487923525,0.6950752065469933,0.6599902626054001,0.944587293712659,447.92726535439175
0.27539896525480034,0.9759678094488533,0.6182522718135011,0.9578850213347136,0.79259919793428,0.46650794166265475,0.03707976105737452,398.8045101820215
0.29791801780250066,0.17733107940877335,0.6890244684972209,0.39223568958082755,0.8787120173406799,0.4340495802145079,0.72202938183495,475.37534695167153
0.8196627334009002,0.17432450784218007,0.35800915103912073,0.06745881509482127,0.31194731221533134,0.9249953865393317,0.29188230780305,466.4330142167632
0.3581697531702007,0.5625368579137799,0.733083486521939,0.9039560884563937,0.29666170214691734,0.9094927443622789,0.02707353282767771,440.9106549194525
0.3503475368551997,0.5217450548945001,0.5049574753175602,0.561198657566845,0.6661007946897732,0.44375847366149795,0.8639985133137682,428.0616739214382
0.7135936877599007,0.4456115679840866,0.1356284142997606,0.031059173481956248,0.36183234308996,0.7710899661509368,0.6731314352213864,405.7412369437935
0.9674610127732999,0.06370578487814668,0.7047084247828798,0.7051143216679038,0.23877733127419595,0.6429621210792842,0.020004268398663202,493.2020887871576
0.6511942936266996,0.46332956323729324,0.7603159696179795,0.8689680688788763,0.3923703386700267,0.022454850109809476,0.6890208003949455,466.6370633318433
0.684034331323799,0.8890923847849467,0.36806823916662096,0.4336636578234463,0.64313849407318,0.4882112502661527,0.5368928662601454,381.2409848635145
0.44802206011530027,0.6860063402286734,0.10790299820662085,0.41087356441159495,0.07858684112088336,0.21468117156922317,0.8652407321475726,375.52413652292694
0.38302594812920054,0.5258738230910868,0.988099358566401,0.7131235719438125,0.7772289457960799,0.8871220414978842,0.7374961399213182,472.00576126083746
0.5768477075310002,0.03488886493192662,0.14886340724903901,0.54517288007792,0.7163817341702999,0.4158568000160227,0.5264632102230091,471.5841084587691
0.40910834713139904,0.1010780935836267,0.2879252203699798,0.6436696060192025,0.09105353573383997,0.9539358665553895,0.7050301787475409,445.6371977452966
0.9829753991379988,0.2555853715163066,0.06977695440647949,0.8632657634877563,0.35500429788946664,0.5998843818244842,0.05505935847477775,465.93018825497364
0.7681009670083998,0.9583906420595132,0.49705195900939997,0.7586261140660713,0.29124890723612806,0.053096929432592636,0.7590948371407182,375.30765016085303
0.21169862512720108,0.2762420259579,0.7000053066389,0.05491167006238623,0.4047578874451934,0.8411052037594684,0.9435738278864182,462.73666126964434
0.42411871804750106,0.7090313117946868,0.3238952136516991,0.6599180440054887,0.8397833683821933,0.1350863148513521,0.1873616920720182,412.92899767524494
0.07224522644640123,0.76094980477206,0.9689613446902808,0.6535018583815463,0.10165302524057264,0.34300708231451427,0.26583739679303175,454.3625208308372
0.18975388196990056,0.7425072650144533,0.9609244914450392,0.5979466255622088,0.6409972036218199,0.5707491015531948,0.15533578744744547,441.62940089050005
0.6770007054931998,0.17583165149135999,0.4192388094531589,0.6150367139985212,0.05304568784872598,0.4067724987598821,0.76243298482035,445.7174526825695
0.5052413281123997,0.4618129385024266,0.5919061317077399,0.3159770612035162,0.35788486269810665,0.9874345317987,0.9117938192158045,440.16078595769903
0.9579668518684006,0.2421546333172934,0.9552499438513405,0.15045211212598375,0.6292512831668468,0.3219903448176006,0.9009482906943819,453.4078732647632
0.45904257972799917,0.33400164277748,0.7960555828128599,0.010015456028847514,0.7490728978475,0.95873739078,0.25597581965389093,477.522479229645
0.2503180577081008,0.5293236627743466,0.2537588641027196,0.07483424743598877,0.20234279267351338,0.008272791224887891,0.15194693396691364,415.1102323157061
0.6609964895605008,0.9519476894597001,0.8037869428148405,0.6990256931964488,0.13252383688202468,0.6710712426940316,0.6603645929797546,396.0898079199922
0.44900764370499907,0.0150208938705133,0.27475450280953967,0.16905915357650875,0.9689327305038267,0.6089463428696473,0.25226805025489085,471.28836335759104
0.5057821897686994,0.7151447892431534,0.7816839336627004,0.14510031759968,0.1845258347884273,0.6309807300498053,0.5487718763787227,421.1589476328043
0.6629983421190005,0.9341156193920599,0.6218835759229592,0.9842317043445674,0.5456442167141866,0.5347872413961895,0.05646619589442998,415.11646994653415
0.2778783196800003,0.2288277527486134,0.05513359352064071,0.403313146660195,0.26982093826214265,0.3960441703811842,0.5365589684914863,438.04469317407046
0.7805502820264991,0.7901841005322934,0.2629625598083999,0.6189025471825125,0.8893019819557266,0.34100301560452007,0.14670557165465906,381.47689506100016
0.2719562044369004,0.33068014452018,0.5658773678844409,0.48701976974455874,0.80800991623346,0.3029137465715737,0.1261394234417818,455.46462141210924
0.4402924817149008,0.8853324439140332,0.029550677818081114,0.49888198672954376,0.27835539091763,0.9469390449683527,0.5483795192707364,354.8842733563059
0.5878471466254992,0.6093159574157601,0.6560247654492991,0.02859455059949373,0.9459069705378399,0.4506387924048305,0.9596474169964955,417.880589976403
0.7274808462337006,0.14775836093739336,0.7690787152475604,0.35376482759706374,0.7060646202817332,0.09561905990372685,0.11789138015961365,468.3740170290349
0.6751174309562996,0.10011566802122,0.5371080150503803,0.28119699035767876,0.64822679305414,0.21592622952086632,0.47238817541824096,478.70394001751123
0.21744442127790123,0.7590269480340666,0.2343852574166999,0.05995260097020627,0.16789486387506802,0.5458525017254632,0.712243284377659,387.7687542016577
0.9536922679727002,0.19569037188220667,0.9830504940223409,0.91041346799667,0.59413065626706,0.6930700623458738,0.24820508227649546,468.7239387161521
0.17088564801289938,0.9707309400553468,0.5547028350281608,0.6891380266533975,0.4986208581352333,0.7489161290070526,0.7888395706876818,395.91704072924705
